SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,Taxon Name,Value,PollenSum,Percentage,Units,Element,Context,Depth,ColUnit
Natla Bog,63.016667,-128.8,,,5502.0,Picea,110.0,12771.0,0.8613264427217916,NISP,pollen,,110.0,NATLA
Natla Bog,63.016667,-128.8,,,5834.0,Picea,193.0,12923.0,1.4934612706028012,NISP,pollen,,120.0,NATLA
Natla Bog,63.016667,-128.8,,,6166.0,Picea,42.0,12647.0,0.33209456788171104,NISP,pollen,,130.0,NATLA
Natla Bog,63.016667,-128.8,,,6499.0,Picea,103.0,12696.0,0.8112791430371771,NISP,pollen,,140.0,NATLA
Natla Bog,63.016667,-128.8,,,6831.0,Picea,286.0,13089.0,2.1850408740163494,NISP,pollen,,150.0,NATLA
Natla Bog,63.016667,-128.8,,,7164.0,Picea,120.0,12772.0,0.9395552771688067,NISP,pollen,,160.0,NATLA
Natla Bog,63.016667,-128.8,,,7496.0,Picea,28.0,12660.0,0.22116903633491314,NISP,pollen,,170.0,NATLA
Natla Bog,63.016667,-128.8,,,7828.0,Picea,6.0,12897.0,0.04652244708071644,NISP,pollen,,180.0,NATLA
Natla Bog,63.016667,-128.8,,,8161.0,Picea,3.0,13365.0,0.022446689113355782,NISP,pollen,,190.0,NATLA
Natla Bog,63.016667,-128.8,,,8493.0,Picea,13.0,12922.0,0.1006036217303823,NISP,pollen,,200.0,NATLA
Natla Bog,63.016667,-128.8,,,9158.0,Picea,90.0,13002.0,0.6922011998154131,NISP,pollen,,220.0,NATLA
Natla Bog,63.016667,-128.8,,,9823.0,Picea,425.0,13813.0,3.0768116991240135,NISP,pollen,,240.0,NATLA
Nels Lake,48.033333,-91.9,,,-33.0,Picea,11.0,117605.0,0.0093533438204158,NISP,pollen,,0.25,NELSLK
Nels Lake,48.033333,-91.9,,,-28.0,Picea,13.0,117497.0,0.011064112275207027,NISP,pollen,,3.25,NELSLK
Nels Lake,48.033333,-91.9,,,-21.0,Picea,11.0,117582.0,0.009355173410896226,NISP,pollen,,5.75,NELSLK
Nels Lake,48.033333,-91.9,,,-16.0,Picea,12.0,117468.0,0.010215548064153642,NISP,pollen,,7.75,NELSLK
Nels Lake,48.033333,-91.9,,,-9.0,Picea,14.0,117531.0,0.011911750942304584,NISP,pollen,,9.75,NELSLK
Nels Lake,48.033333,-91.9,,,-4.0,Picea,12.0,117497.0,0.010213026715575717,NISP,pollen,,11.25,NELSLK
Nels Lake,48.033333,-91.9,,,3.0,Picea,14.0,117535.0,0.011911345556642703,NISP,pollen,,12.75,NELSLK
Nels Lake,48.033333,-91.9,,,12.0,Picea,17.0,117503.0,0.014467715717896566,NISP,pollen,,14.5,NELSLK
Nels Lake,48.033333,-91.9,,,16.0,Picea,12.0,117521.0,0.010210941023306472,NISP,pollen,,15.25,NELSLK
Nels Lake,48.033333,-91.9,,,27.0,Picea,19.0,117492.0,0.0161713137915773,NISP,pollen,,17.25,NELSLK
Nels Lake,48.033333,-91.9,,,34.0,Picea,19.0,117543.0,0.016164297320980407,NISP,pollen,,18.75,NELSLK
Nels Lake,48.033333,-91.9,,,39.0,Picea,9.0,117461.0,0.007662117639046152,NISP,pollen,,19.75,NELSLK
Nels Lake,48.033333,-91.9,,,44.0,Picea,13.0,117525.0,0.011061476281642205,NISP,pollen,,20.75,NELSLK
Nels Lake,48.033333,-91.9,,,56.0,Picea,6.0,117481.0,0.00510720882525685,NISP,pollen,,23.25,NELSLK
Nels Lake,48.033333,-91.9,,,66.0,Picea,13.0,117477.0,0.011065995897069213,NISP,pollen,,26.25,NELSLK
Nels Lake,48.033333,-91.9,,,73.0,Picea,15.0,117472.0,0.01276900027240534,NISP,pollen,,28.25,NELSLK
Nels Lake,48.033333,-91.9,,,80.0,Picea,7.0,117501.0,0.005957396107267172,NISP,pollen,,30.5,NELSLK
Nels Lake,48.033333,-91.9,,,97.0,Picea,21.0,117471.0,0.01787675256020635,NISP,pollen,,35.5,NELSLK
Nelson Pond,46.40707,-92.68658500000001,,,5497.0,Picea,1.0,537.0,0.186219739292365,NISP,pollen,,1160.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,5639.0,Picea,1.0,546.0,0.18315018315018314,NISP,pollen,,1170.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,5724.0,Picea,1.0,639.0,0.1564945226917058,NISP,pollen,,1176.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,5781.0,Picea,2.0,524.0,0.38167938931297707,NISP,pollen,,1180.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,5923.0,Picea,1.0,736.0,0.1358695652173913,NISP,pollen,,1190.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6008.0,Picea,1.0,638.0,0.1567398119122257,NISP,pollen,,1196.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6207.0,Picea,1.0,490.0,0.20408163265306123,NISP,pollen,,1210.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6349.0,Picea,1.0,566.0,0.17667844522968199,NISP,pollen,,1220.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6392.0,Picea,1.0,677.0,0.14771048744460857,NISP,pollen,,1223.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6435.0,Picea,1.0,581.0,0.17211703958691912,NISP,pollen,,1226.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6534.0,Picea,1.0,666.0,0.15015015015015015,NISP,pollen,,1233.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6634.0,Picea,2.0,1120.0,0.17857142857142858,NISP,pollen,,1240.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6676.0,Picea,4.0,682.0,0.5865102639296188,NISP,pollen,,1243.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6818.0,Picea,1.0,604.0,0.16556291390728478,NISP,pollen,,1253.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6861.0,Picea,2.0,471.0,0.42462845010615713,NISP,pollen,,1256.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6918.0,Picea,3.0,1125.0,0.26666666666666666,NISP,pollen,,1260.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,6960.0,Picea,2.0,477.0,0.41928721174004197,NISP,pollen,,1263.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7003.0,Picea,2.0,610.0,0.32786885245901637,NISP,pollen,,1266.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7060.0,Picea,2.0,403.0,0.49627791563275436,NISP,pollen,,1270.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7145.0,Picea,1.0,700.0,0.14285714285714285,NISP,pollen,,1276.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7202.0,Picea,1.0,442.0,0.22624434389140274,NISP,pollen,,1280.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7287.0,Picea,1.0,594.0,0.16835016835016833,NISP,pollen,,1286.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7344.0,Picea,1.0,644.0,0.15527950310559005,NISP,pollen,,1290.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7429.0,Picea,1.0,478.0,0.20920502092050208,NISP,pollen,,1296.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7486.0,Picea,4.0,450.0,0.8888888888888888,NISP,pollen,,1300.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7571.0,Picea,2.0,388.0,0.5154639175257731,NISP,pollen,,1306.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7713.0,Picea,1.0,568.0,0.17605633802816903,NISP,pollen,,1316.0,NELSONPD
Nelson Pond,46.40707,-92.68658500000001,,,7770.0,Picea,2.0,558.0,0.35842293906810035,NISP,pollen,,1320.0,NELSONPD
Neville Marsh,40.545833,-83.833333,,,8958.0,Picea,1.0,594.0,0.16835016835016833,NISP,pollen,,83.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,9372.0,Picea,3.0,660.0,0.45454545454545453,NISP,pollen,,115.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,9580.0,Picea,4.0,686.0,0.5830903790087464,NISP,pollen,,131.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,10111.0,Picea,58.0,845.0,6.8639053254437865,NISP,pollen,,172.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,10422.0,Picea,47.0,812.0,5.788177339901478,NISP,pollen,,196.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,10629.0,Picea,91.0,1560.0,5.833333333333333,NISP,pollen,,212.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,10733.0,Picea,76.0,1211.0,6.275805119735756,NISP,pollen,,220.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,10940.0,Picea,56.0,1581.0,3.542061986084757,NISP,pollen,,236.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,11044.0,Picea,71.0,1848.0,3.8419913419913416,NISP,pollen,,244.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,11148.0,Picea,81.0,1255.0,6.454183266932271,NISP,pollen,,252.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,11251.0,Picea,23.0,1534.0,1.4993481095176011,NISP,pollen,,260.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,11432.0,Picea,38.0,1465.0,2.5938566552901023,NISP,pollen,,274.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,11640.0,Picea,18.0,1107.0,1.6260162601626018,NISP,pollen,,290.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,11808.0,Picea,28.0,1610.0,1.7391304347826086,NISP,pollen,,303.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,11912.0,Picea,55.0,1055.0,5.213270142180095,NISP,pollen,,311.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,12119.0,Picea,40.0,1246.0,3.210272873194221,NISP,pollen,,327.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,12430.0,Picea,45.0,827.0,5.441354292623942,NISP,pollen,,351.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,12586.0,Picea,270.0,1015.0,26.60098522167488,NISP,pollen,,363.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,13104.0,Picea,183.0,602.0,30.398671096345513,NISP,pollen,,403.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,13415.0,Picea,260.0,917.0,28.353326063249728,NISP,pollen,,427.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,13726.0,Picea,232.0,778.0,29.82005141388175,NISP,pollen,,451.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,14387.0,Picea,244.0,955.0,25.54973821989529,NISP,pollen,,502.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,15009.0,Picea,263.0,1007.0,26.11717974180735,NISP,pollen,,550.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,15734.0,Picea,167.0,1729.0,9.658762290341237,NISP,pollen,,606.0,NEVILLE
Neville Marsh,40.545833,-83.833333,,,16253.0,Picea,268.0,706.0,37.960339943342774,NISP,pollen,,646.0,NEVILLE
Niantic,39.839167,-89.156389,,,,Picea,300.0,500.0,60.0,NISP,pollen,,245.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,292.0,504.0,57.936507936507944,NISP,pollen,,250.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,214.0,491.0,43.58452138492871,NISP,pollen,,260.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,174.0,506.0,34.387351778656125,NISP,pollen,,270.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,128.0,509.0,25.147347740667975,NISP,pollen,,280.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,116.0,508.0,22.83464566929134,NISP,pollen,,290.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,79.0,499.0,15.831663326653306,NISP,pollen,,300.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,52.0,610.0,8.524590163934425,NISP,pollen,,310.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,108.0,545.0,19.816513761467892,NISP,pollen,,320.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,110.0,701.0,15.691868758915833,NISP,pollen,,330.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,90.0,608.0,14.802631578947366,NISP,pollen,,334.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,15.0,1852.0,0.8099352051835854,NISP,pollen,,340.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,40.0,526.0,7.604562737642586,NISP,pollen,,350.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,33.0,559.0,5.903398926654741,NISP,pollen,,360.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,9.0,759.0,1.185770750988142,NISP,pollen,,370.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,2.0,510.0,0.39215686274509803,NISP,pollen,,375.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,5.0,591.0,0.8460236886632826,NISP,pollen,,384.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,17.0,635.0,2.677165354330709,NISP,pollen,,395.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,46.0,693.0,6.637806637806638,NISP,pollen,,400.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,27.0,642.0,4.205607476635514,NISP,pollen,,410.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,57.0,540.0,10.555555555555555,NISP,pollen,,420.0,NIANTIC
Niantic,39.839167,-89.156389,,,,Picea,21.0,559.0,3.7567084078711988,NISP,pollen,,425.0,NIANTIC
Nichols Brook Site,42.544722,-78.478889,,,8530.0,Picea,5.0,461.0,1.0845986984815619,NISP,pollen,,90.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,8691.0,Picea,5.0,461.0,1.0845986984815619,NISP,pollen,,95.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,8853.0,Picea,17.0,483.0,3.5196687370600417,NISP,pollen,,100.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,9015.0,Picea,23.0,388.0,5.927835051546391,NISP,pollen,,105.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,9177.0,Picea,27.0,343.0,7.871720116618077,NISP,pollen,,110.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,9339.0,Picea,77.0,382.0,20.157068062827225,NISP,pollen,,115.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,9504.0,Picea,185.0,568.0,32.57042253521127,NISP,pollen,,120.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,9671.0,Picea,134.0,379.0,35.35620052770449,NISP,pollen,,125.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,9838.0,Picea,131.0,360.0,36.388888888888886,NISP,pollen,,130.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,10005.0,Picea,161.0,391.0,41.17647058823529,NISP,pollen,,135.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,10172.0,Picea,175.0,380.0,46.05263157894737,NISP,pollen,,140.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,10339.0,Picea,168.0,428.0,39.25233644859813,NISP,pollen,,145.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,10506.0,Picea,163.0,431.0,37.81902552204176,NISP,pollen,,150.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,10674.0,Picea,192.0,397.0,48.36272040302267,NISP,pollen,,155.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,10841.0,Picea,154.0,400.0,38.5,NISP,pollen,,160.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,11008.0,Picea,161.0,365.0,44.109589041095894,NISP,pollen,,165.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,11175.0,Picea,203.0,404.0,50.24752475247525,NISP,pollen,,170.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,11342.0,Picea,192.0,372.0,51.61290322580645,NISP,pollen,,175.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,11509.0,Picea,177.0,403.0,43.920595533498755,NISP,pollen,,180.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,11676.0,Picea,162.0,375.0,43.2,NISP,pollen,,185.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,11795.0,Picea,180.0,392.0,45.91836734693878,NISP,pollen,,190.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,11866.0,Picea,158.0,410.0,38.53658536585366,NISP,pollen,,195.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,11936.0,Picea,206.0,407.0,50.61425061425061,NISP,pollen,,200.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12006.0,Picea,249.0,444.0,56.08108108108109,NISP,pollen,,205.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12077.0,Picea,242.0,461.0,52.49457700650759,NISP,pollen,,210.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12147.0,Picea,250.0,428.0,58.41121495327103,NISP,pollen,,215.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12218.0,Picea,211.0,468.0,45.085470085470085,NISP,pollen,,220.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12288.0,Picea,256.0,474.0,54.008438818565395,NISP,pollen,,225.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12358.0,Picea,223.0,418.0,53.34928229665071,NISP,pollen,,230.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12429.0,Picea,246.0,467.0,52.67665952890792,NISP,pollen,,235.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12499.0,Picea,198.0,384.0,51.5625,NISP,pollen,,240.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12570.0,Picea,207.0,409.0,50.61124694376527,NISP,pollen,,245.0,NICHOLS1
Nichols Brook Site,42.544722,-78.478889,,,12640.0,Picea,217.0,414.0,52.41545893719807,NISP,pollen,,250.0,NICHOLS1
Nicol Lake,61.583333,-103.483333,,,56.0,Picea,94.0,1091.0,8.615948670944087,NISP,pollen,,1.5,NICOL
Nicol Lake,61.583333,-103.483333,,,284.0,Picea,96.0,1007.0,9.533267130089374,NISP,pollen,,5.5,NICOL
Nicol Lake,61.583333,-103.483333,,,569.0,Picea,82.0,1117.0,7.341092211280214,NISP,pollen,,10.5,NICOL
Nicol Lake,61.583333,-103.483333,,,853.0,Picea,144.0,2523.0,5.707491082045184,NISP,pollen,,15.5,NICOL
Nicol Lake,61.583333,-103.483333,,,1138.0,Picea,90.0,671.0,13.412816691505217,NISP,pollen,,20.5,NICOL
Nicol Lake,61.583333,-103.483333,,,1423.0,Picea,188.0,618.0,30.42071197411003,NISP,pollen,,25.5,NICOL
Nicol Lake,61.583333,-103.483333,,,1707.0,Picea,141.0,726.0,19.421487603305785,NISP,pollen,,30.5,NICOL
Nicol Lake,61.583333,-103.483333,,,1992.0,Picea,150.0,1111.0,13.501350135013501,NISP,pollen,,35.5,NICOL
Nicol Lake,61.583333,-103.483333,,,2220.0,Picea,129.0,576.0,22.395833333333336,NISP,pollen,,39.5,NICOL
Nile Delta S8,31.216667,32.033333,,,4023.0,Picea,1.0,493.0,0.2028397565922921,NISP,pollen,,350.0,NILEDS8
Niliq Lake,67.866667,-160.433333,,,1176.0,Picea,16.0,12200.0,0.13114754098360656,NISP,pollen,,7.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,1680.0,Picea,8.0,12149.0,0.06584904107333936,NISP,pollen,,10.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,2794.0,Picea,8.0,11975.0,0.06680584551148226,NISP,pollen,,20.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,3341.0,Picea,4.0,11882.0,0.033664366268305,NISP,pollen,,30.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,3888.0,Picea,7.0,11816.0,0.05924170616113744,NISP,pollen,,40.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,4435.0,Picea,5.0,12343.0,0.04050879040751843,NISP,pollen,,50.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,4982.0,Picea,6.0,12235.0,0.04903964037597057,NISP,pollen,,60.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,5529.0,Picea,3.0,12002.0,0.024995834027662058,NISP,pollen,,70.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,6076.0,Picea,1.0,11871.0,0.008423890152472413,NISP,pollen,,80.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,6350.0,Picea,1.0,12334.0,0.008107669855683477,NISP,pollen,,85.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,6858.0,Picea,1.0,12053.0,0.008296689620841284,NISP,pollen,,95.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,7112.0,Picea,1.0,12530.0,0.007980845969672785,NISP,pollen,,100.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,8128.0,Picea,1.0,12046.0,0.008301510874979247,NISP,pollen,,120.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,8980.0,Picea,2.0,12237.0,0.016343875132793985,NISP,pollen,,140.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,9342.0,Picea,2.0,11888.0,0.016823687752355317,NISP,pollen,,160.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,9523.0,Picea,1.0,11891.0,0.008409721638213775,NISP,pollen,,170.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,9704.0,Picea,2.0,11975.0,0.016701461377870565,NISP,pollen,,180.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,10066.0,Picea,1.0,11969.0,0.008354916868577159,NISP,pollen,,200.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,10880.0,Picea,1.0,11991.0,0.008339588024351597,NISP,pollen,,245.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,13607.0,Picea,1.0,12257.0,0.008158603247124092,NISP,pollen,,325.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,13778.0,Picea,1.0,13101.0,0.007633005114113426,NISP,pollen,,330.0,NILIQ
Niliq Lake,67.866667,-160.433333,,,14050.0,Picea,1.0,13347.0,0.00749232037161909,NISP,pollen,,338.0,NILIQ
Nina Lake,46.6,-81.5,,,18.0,Picea,32.0,556.0,5.755395683453238,NISP,pollen,,1.0,NINA
Nina Lake,46.6,-81.5,,,211.0,Picea,23.0,540.0,4.2592592592592595,NISP,pollen,,12.0,NINA
Nina Lake,46.6,-81.5,,,352.0,Picea,25.0,603.0,4.1459369817578775,NISP,pollen,,20.0,NINA
Nina Lake,46.6,-81.5,,,528.0,Picea,25.0,559.0,4.47227191413238,NISP,pollen,,30.0,NINA
Nina Lake,46.6,-81.5,,,704.0,Picea,13.0,477.0,2.7253668763102725,NISP,pollen,,40.0,NINA
Nina Lake,46.6,-81.5,,,880.0,Picea,13.0,476.0,2.73109243697479,NISP,pollen,,50.0,NINA
Nina Lake,46.6,-81.5,,,1056.0,Picea,24.0,434.0,5.529953917050691,NISP,pollen,,60.0,NINA
Nina Lake,46.6,-81.5,,,1232.0,Picea,31.0,590.0,5.2542372881355925,NISP,pollen,,70.0,NINA
Nina Lake,46.6,-81.5,,,1408.0,Picea,16.0,455.0,3.5164835164835164,NISP,pollen,,80.0,NINA
Nina Lake,46.6,-81.5,,,1584.0,Picea,8.0,473.0,1.6913319238900635,NISP,pollen,,90.0,NINA
Nina Lake,46.6,-81.5,,,1760.0,Picea,12.0,489.0,2.4539877300613497,NISP,pollen,,100.0,NINA
Nina Lake,46.6,-81.5,,,1936.0,Picea,13.0,535.0,2.4299065420560746,NISP,pollen,,110.0,NINA
Nina Lake,46.6,-81.5,,,2112.0,Picea,17.0,490.0,3.4693877551020407,NISP,pollen,,120.0,NINA
Nina Lake,46.6,-81.5,,,2288.0,Picea,15.0,472.0,3.1779661016949152,NISP,pollen,,130.0,NINA
Nina Lake,46.6,-81.5,,,2464.0,Picea,6.0,490.0,1.2244897959183674,NISP,pollen,,140.0,NINA
Nina Lake,46.6,-81.5,,,2587.0,Picea,8.0,427.0,1.873536299765808,NISP,pollen,,147.0,NINA
Nina Lake,46.6,-81.5,,,2816.0,Picea,10.0,469.0,2.1321961620469083,NISP,pollen,,160.0,NINA
Nina Lake,46.6,-81.5,,,2992.0,Picea,7.0,442.0,1.583710407239819,NISP,pollen,,170.0,NINA
Nina Lake,46.6,-81.5,,,3168.0,Picea,13.0,614.0,2.1172638436482085,NISP,pollen,,180.0,NINA
Nina Lake,46.6,-81.5,,,3344.0,Picea,17.0,592.0,2.871621621621622,NISP,pollen,,190.0,NINA
Nina Lake,46.6,-81.5,,,3520.0,Picea,11.0,538.0,2.0446096654275094,NISP,pollen,,200.0,NINA
Nina Lake,46.6,-81.5,,,3696.0,Picea,5.0,493.0,1.0141987829614605,NISP,pollen,,210.0,NINA
Nina Lake,46.6,-81.5,,,3872.0,Picea,3.0,626.0,0.4792332268370607,NISP,pollen,,220.0,NINA
Nina Lake,46.6,-81.5,,,4066.0,Picea,8.0,504.0,1.5873015873015872,NISP,pollen,,230.0,NINA
Nina Lake,46.6,-81.5,,,4279.0,Picea,3.0,600.0,0.5,NISP,pollen,,240.0,NINA
Nina Lake,46.6,-81.5,,,4491.0,Picea,4.0,490.0,0.8163265306122449,NISP,pollen,,250.0,NINA
Nina Lake,46.6,-81.5,,,4703.0,Picea,6.0,610.0,0.9836065573770493,NISP,pollen,,260.0,NINA
Nina Lake,46.6,-81.5,,,4916.0,Picea,4.0,582.0,0.6872852233676976,NISP,pollen,,270.0,NINA
Nina Lake,46.6,-81.5,,,5128.0,Picea,7.0,558.0,1.2544802867383513,NISP,pollen,,280.0,NINA
Nina Lake,46.6,-81.5,,,5341.0,Picea,6.0,747.0,0.8032128514056224,NISP,pollen,,290.0,NINA
Nina Lake,46.6,-81.5,,,5553.0,Picea,3.0,539.0,0.5565862708719851,NISP,pollen,,300.0,NINA
Nina Lake,46.6,-81.5,,,5766.0,Picea,4.0,640.0,0.625,NISP,pollen,,310.0,NINA
Nina Lake,46.6,-81.5,,,5978.0,Picea,5.0,495.0,1.0101010101010102,NISP,pollen,,320.0,NINA
Nina Lake,46.6,-81.5,,,6190.0,Picea,7.0,651.0,1.0752688172043012,NISP,pollen,,330.0,NINA
Nina Lake,46.6,-81.5,,,6403.0,Picea,2.0,507.0,0.39447731755424065,NISP,pollen,,340.0,NINA
Nina Lake,46.6,-81.5,,,6615.0,Picea,5.0,688.0,0.7267441860465116,NISP,pollen,,350.0,NINA
Nina Lake,46.6,-81.5,,,6828.0,Picea,2.0,490.0,0.40816326530612246,NISP,pollen,,360.0,NINA
Nina Lake,46.6,-81.5,,,7040.0,Picea,1.0,688.0,0.14534883720930233,NISP,pollen,,370.0,NINA
Nina Lake,46.6,-81.5,,,7253.0,Picea,3.0,577.0,0.5199306759098787,NISP,pollen,,380.0,NINA
Nina Lake,46.6,-81.5,,,7440.0,Picea,8.0,681.0,1.1747430249632893,NISP,pollen,,390.0,NINA
Nina Lake,46.6,-81.5,,,7589.0,Picea,5.0,578.0,0.8650519031141869,NISP,pollen,,400.0,NINA
Nina Lake,46.6,-81.5,,,7737.0,Picea,9.0,542.0,1.6605166051660518,NISP,pollen,,410.0,NINA
Nina Lake,46.6,-81.5,,,7886.0,Picea,8.0,479.0,1.6701461377870561,NISP,pollen,,420.0,NINA
